code_pays,pays,wpid_random,wgt,sexe,age,education,quintile_revenu,actif,account,account_fin,account_mob,mobileowner,fin48_id_nat,fin2_carte_debit,fin3_carte_nom_propre,fin4_carte_utilisee_12m,fin5_mobile_acces_compte,fin6_mobile_solde,fin7_carte_credit,fin8_carte_credit_utilisee,fin9_depot_12m,fin10_retrait_12m,fin11a_trop_loin,fin11b_trop_cher,fin11c_docs_manquants,fin11d_manque_confiance,fin11e_religion,fin11f_manque_argent,fin11g_famille_a_compte,fin11h_pas_besoin,fin14a_paiement_enligne,fin14b_achat_enligne,saved,fin15_epargne_agri_biz,fin16_epargne_retraite,fin17a_epargne_inst_fin,fin17b_epargne_tontine,epargne_totale,borrowed,fin19_pret_immo,fin20_emprunt_sante,fin21_emprunt_agri_biz,fin22a_emprunt_inst_fin,fin22b_emprunt_famille,fin22c_emprunt_tontine,fin24_fonds_urgence,fin25_source_urgence,fin26_envoi_transfert,fin27a_envoi_via_fi,fin27b_envoi_via_mobile,fin27c1_envoi_especes,fin27c2_envoi_mto,fin28_recep_transfert,fin29a_recep_via_fi,fin29b_recep_via_mobile,fin29c1_recep_especes,fin29c2_recep_mto,fin30_paie_factures,fin31a_factures_compte,fin31b_factures_mobile,fin31c_factures_especes,fin32_salaire_12m,fin33_secteur_public,fin34a_salaire_compte,fin34b_salaire_mobile,fin34c1_salaire_especes,fin34c2_salaire_carte,fin37_transferts_etat,fin38_pension_etat,fin39a_etat_compte,fin39b_etat_mobile,fin39c1_etat_especes,fin39c2_etat_carte,fin42_paie_agri,fin43a_agri_compte,fin43b_agri_mobile,fin43c1_agri_especes,fin43c2_agri_carte,fin46_paie_auto_emploi,fin47a_autoemploi_compte,fin47b_autoemploi_mobile,fin47c1_autoemploi_especes,fin47c2_autoemploi_carte,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_cash,flag_fin2_carte_debit,flag_fin5_mobile_acces_compte,flag_fin27b_envoi_via_mobile,flag_saved,flag_age
BEN,Bénin,165053641,0.713067464075648,Feminin,26,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,0,0,0,,,,,0,,,,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,0,1,0,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,178767380,0.288421510146315,Feminin,30,Secondaire,4e quintile,Inactif,1,1,0,0,0,0,,,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,1,Epargne,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,177592729,0.369250741967988,Feminin,48,Primaire ou moins,2e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,,0,,1,0,1,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,123587401,0.286061246516387,Masculin,28,Secondaire,20% les plus riches,Actif,1,0,1,1,1,0,,,,,0,,,,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,Salaire ou travail,1,1,1,,,0,,,,,1,0,0,1,1,0,0,1,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,113176379,0.750983602836048,Feminin,37,Primaire ou moins,20% les plus pauvres,Inactif,0,0,0,1,0,0,,,,,0,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,,1,Vente d actifs,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,210384942,0.307653067322687,Feminin,26,Secondaire,20% les plus riches,Actif,1,1,1,1,1,1,1,0,1,1,1,0,1,1,,,,,,,,,0,0,1,0,0,1,1,2,1,0,0,0,0,1,1,1,Famille ou amis,1,1,1,,,1,1,1,,,0,,,,0,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,4,3,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,186323120,0.286061246516387,Masculin,28,Secondaire,20% les plus riches,Inactif,0,0,0,1,0,0,,,,,0,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,,,0,,,,,0,,,,,0,,,,1,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,3,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,192677790,2.83006191467245,Masculin,35,Primaire ou moins,20% les plus riches,Actif,1,1,0,1,1,1,1,1,0,0,0,,1,1,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,,1,Epargne,1,1,0,,,1,0,0,1,0,,,,,1,0,,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,5,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,206728810,0.594877642458964,Feminin,34,Primaire ou moins,20% les plus pauvres,Actif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1,0,1,,,1,0,1,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,145947367,1.90847969245085,Masculin,45,Primaire ou moins,2e quintile,Actif,1,1,0,1,0,0,,,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,123628180,0.286061246516387,Feminin,25,Secondaire,2e quintile,Inactif,0,0,0,0,,0,,,,,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,125149888,0.286061246516387,Feminin,23,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,0,0,0,,,,,0,,,,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,0,,0,,,,,0,,,,,1,0,0,0,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,3,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,126454276,1.49013312781296,Feminin,53,Primaire ou moins,20% les plus pauvres,Inactif,0,0,0,0,0,0,,,,,0,,,,,0,,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,5,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,160711822,0.336869597699504,Masculin,21,Secondaire,2e quintile,Actif,1,0,1,1,0,0,,,,,1,0,,,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,,1,0,0,1,0,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,171449517,0.707032873813297,Masculin,22,Secondaire,20% les plus pauvres,Inactif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,Famille ou amis,1,0,1,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,208184469,0.835262820996683,Masculin,16,Secondaire,2e quintile,Inactif,0,0,0,0,0,0,,,,,0,,,,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,0,1,0,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,168998962,0.474468458984741,Feminin,32,Secondaire,3e quintile (median),Actif,0,0,0,1,0,0,,,,,0,,,,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,Vente d actifs,1,0,0,1,0,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,119310111,1.58624544661906,Feminin,32,Primaire ou moins,2e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,1,0,1,0,1,0,0,,0,0,1,1,0,0,0,1,1,0,0,1,1,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,151619435,0.286061246516387,Masculin,34,Secondaire,3e quintile (median),Inactif,1,1,0,1,1,0,,,0,0,0,,1,0,,,,,,,,,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,1,Epargne,1,1,1,,,1,1,1,,,1,1,0,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,151439665,0.549242760215724,Masculin,21,Secondaire,20% les plus riches,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,Salaire ou travail,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,204042443,0.411477598007502,Masculin,35,Primaire ou moins,4e quintile,Actif,1,1,0,1,0,0,,,0,1,0,,0,0,,,,,,,,,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,Salaire ou travail,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,,,0,0,,,,,0,,,,,1,0,0,0,0,4,4,4,4,3,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,157338555,0.286061246516387,Feminin,35,Secondaire,20% les plus riches,Actif,1,1,1,1,1,0,,,0,0,0,,1,1,,,,,,,,,0,0,1,1,1,1,0,3,1,0,1,1,0,1,,1,Epargne,1,0,1,,,1,1,1,,,0,,,,1,0,0,0,1,0,0,0,,,,,1,1,1,,,,,,,,2,4,4,1,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,181592710,0.573249218912487,Masculin,32,Secondaire,20% les plus riches,Actif,1,1,1,1,1,0,,,1,1,0,,1,1,,,,,,,,,0,0,1,1,0,1,0,2,1,0,0,1,0,1,,1,Salaire ou travail,1,1,1,,,1,1,1,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,1,0,1,,,4,4,4,4,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,120819956,1.05708453870317,Feminin,41,Primaire ou moins,4e quintile,Actif,1,0,1,1,0,0,,,,,0,,,,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,144072013,1.70818965707063,Feminin,20,Primaire ou moins,20% les plus pauvres,Inactif,0,0,0,1,0,0,,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,163745637,0.49201017560692,Masculin,62,Primaire ou moins,20% les plus riches,Actif,0,0,0,1,1,0,,,,,0,,,,1,1,1,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,202823459,0.557823436909254,Masculin,22,Secondaire,20% les plus riches,Actif,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,,,,,,,1,0,1,0,1,1,1,3,1,0,0,0,0,1,0,1,Salaire ou travail,0,,,,,1,0,1,,,1,0,0,1,1,0,1,1,,,0,0,,,,,1,0,0,1,0,,,,,,1,4,4,2,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,144259233,0.319004039745671,Masculin,20,Secondaire,20% les plus riches,Actif,0,0,0,1,0,0,,,,,0,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,1,0,1,,,,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,5,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,122597105,0.286061246516387,Masculin,22,Secondaire,20% les plus riches,Actif,0,0,0,1,0,0,,,,,0,,,,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,,1,Emprunt (banque ou employeur),1,0,0,1,0,1,0,0,1,1,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,170989451,0.852460133587714,Feminin,19,Secondaire,20% les plus riches,Actif,1,1,1,1,1,1,1,0,0,0,1,0,0,0,,,,,,,,,0,0,1,0,1,1,1,3,1,1,1,0,0,0,1,1,Vente d actifs,1,1,1,,,0,,,,,0,,,,1,0,1,0,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,132408930,2.63402868235779,Masculin,17,Primaire ou moins,2e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,1,Famille ou amis,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,175517199,0.335045299985701,Masculin,20,Secondaire,3e quintile (median),Inactif,1,1,0,1,1,0,,,1,1,0,,0,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,1,0,0,1,0,1,0,0,1,0,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,137162601,1.96782083715306,Feminin,39,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,1,0,0,,,,,0,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,1,0,0,0,0,,,,,,,0,,,,,0,,,,,0,,,,,4,5,4,4,3,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,182145750,2.00108035501539,Feminin,20,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,1,0,0,,,,,0,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,160498913,0.286061246516387,Masculin,52,Secondaire,4e quintile,Inactif,1,1,1,1,1,0,,,1,1,0,,1,1,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,,0,,,,,1,1,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,196580476,0.286061246516387,Feminin,22,Secondaire,20% les plus pauvres,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,189954053,0.78278270825086,Masculin,29,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,1,0,,,,,0,,,,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,Emprunt (banque ou employeur),1,0,1,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,173959651,2.13523707133828,Feminin,15,Primaire ou moins,2e quintile,Actif,0,0,0,0,0,0,,,,,0,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,121976210,0.840727296547382,Masculin,20,Secondaire,4e quintile,Inactif,0,0,0,0,0,0,,,,,0,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,208349363,1.08881502447845,Feminin,45,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,0,0,,,,,0,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,115020283,0.556841880664456,Masculin,23,Primaire ou moins,4e quintile,Actif,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,0,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,Salaire ou travail,1,1,1,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,158010668,0.549242760215724,Masculin,15,Secondaire,4e quintile,Inactif,0,0,0,1,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,,,0,0,,,,,,4,4,4,3,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,181657701,0.58895320466863,Masculin,38,Secondaire,2e quintile,Actif,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,,1,0,1,,,1,1,1,,,0,,,,1,1,1,1,,,1,1,1,1,,,1,1,0,,,,,,,,1,1,1,1,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,205336196,0.691043227921084,Masculin,43,Primaire ou moins,4e quintile,Actif,1,1,0,0,1,1,1,1,1,1,0,,0,1,,,,,,,,,0,0,1,0,1,1,1,3,1,1,1,1,1,1,,1,Salaire ou travail,1,1,0,,,1,1,0,,,1,0,0,1,1,1,1,0,,,1,1,1,0,,,1,0,0,1,0,,,,,,1,1,1,2,2,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
BEN,Bénin,138302471,0.482466858167875,Feminin,17,Secondaire,20% les plus riches,Actif,1,1,0,1,,0,,,0,0,0,,1,0,,,,,,,,,0,0,0,0,0,0,,0,1,0,,0,1,0,,0,,0,,,,,1,0,0,0,0,0,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,4,4,5,4,4,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,187148895,0.750983602836048,Feminin,38,Primaire ou moins,3e quintile (median),Inactif,0,0,0,0,0,0,,,,,0,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,201247459,0.428401961654513,Feminin,26,Primaire ou moins,3e quintile (median),Inactif,0,0,0,0,0,0,,,,,1,0,,,1,1,1,1,0,1,0,1,0,,1,0,0,0,1,1,1,0,0,0,0,1,0,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,171522652,1.59998433460828,Masculin,18,Primaire ou moins,20% les plus riches,Actif,1,1,0,1,1,1,1,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,1,0,0,0,0,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,141600454,0.63774796237158,Masculin,17,Secondaire,20% les plus riches,Actif,0,0,0,0,0,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,203476593,2.14849728395899,Feminin,52,Primaire ou moins,2e quintile,Actif,0,0,0,0,0,0,,,,,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,127281699,0.294596709978959,Masculin,38,Secondaire,20% les plus riches,Actif,1,1,0,1,0,0,,,0,1,0,,0,0,,,,,,,,,0,0,1,1,0,0,1,2,1,0,0,1,0,0,1,1,Epargne,1,1,1,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,1,0,0,0,0,,,,,,4,4,4,3,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,134762307,0.504840463679865,Feminin,22,Secondaire,20% les plus pauvres,Inactif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,Salaire ou travail,1,0,0,0,1,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,130063612,0.286061246516387,Feminin,35,Primaire ou moins,3e quintile (median),Inactif,1,1,0,1,1,0,,,0,0,0,,1,1,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,1,1,1,,,1,0,1,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,204463666,0.341331253525688,Feminin,25,Secondaire,3e quintile (median),Actif,1,1,0,1,1,0,,,1,0,0,,0,1,,,,,,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,0,,1,0,1,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,126159395,0.922582909728211,Feminin,27,Secondaire,4e quintile,Actif,1,0,1,1,1,0,,,,,0,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,135982125,0.319004039745671,Masculin,23,Secondaire,3e quintile (median),Actif,0,0,0,1,0,0,,,,,0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,0,,0,,,,,1,0,1,,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,3,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,180093781,0.694811285765492,Masculin,36,Secondaire,20% les plus riches,Actif,1,1,1,1,1,1,1,0,0,1,0,,1,1,,,,,,,,,0,0,1,0,0,1,0,1,1,1,0,0,0,1,,1,Epargne,1,1,1,,,1,0,1,,,0,,,,1,1,1,0,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,125009050,2.86061246516387,Masculin,21,Primaire ou moins,4e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,1,0,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,189177999,1.41564468689166,Feminin,36,Primaire ou moins,4e quintile,Inactif,1,1,0,1,0,0,,,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,,0,,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,208325030,2.03642826186558,Masculin,54,Primaire ou moins,2e quintile,Actif,1,0,1,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,1,Famille ou amis,1,0,1,,,1,0,0,1,0,1,0,0,1,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,180894586,0.757965082775472,Masculin,21,Primaire ou moins,20% les plus pauvres,Inactif,0,0,0,1,0,0,,,,,0,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,203699353,0.950482777348926,Feminin,30,Primaire ou moins,20% les plus pauvres,Actif,1,0,1,1,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,Epargne,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
